         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57512.416849 18.900000      NaN   40.0  20.0   c  0.0   0.77 210.90449 54.30295  3624.74  8629.23 4.14 3.80 -61.9 -0.410    19.52 21.58 02a57512o0414c  2.000000   False
57515.371866 19.334813      NaN    1.0  22.0   c  0.0   0.81 210.90449 54.30295  1966.39   481.21 5.36 3.74 -16.0 -0.483    19.58 21.68 02a57515o0321c  0.045455   False
57515.372987 18.933071      NaN   19.0  26.0   c  0.0   1.01 210.90449 54.30295  7377.81   285.76 5.28 3.91  10.2 -0.491    19.61 21.70 02a57515o0323c  0.730769    True
57515.374441 19.569016      NaN  -13.0  18.0   c  0.0   1.19 210.90449 54.30295  8548.48 10119.14 4.30 3.86  75.2 -0.415    19.60 21.66 02a57515o0326c -0.722222    True
57515.383262 19.454622      NaN   -1.0  20.0   c  0.0   0.88 210.90449 54.30295  3113.09 10241.98 4.23 3.94 -48.8 -0.400    19.61 21.73 02a57515o0344c -0.050000   False
57515.385734 19.334813      NaN    1.0  22.0   c  0.0   0.79 210.90449 54.30295  8476.87 10039.59 4.17 3.76  74.3 -0.422    19.61 21.65 02a57515o0348c  0.045455   False
57515.386824 19.569016      NaN  -16.0  18.0   c  0.0   1.20 210.90449 54.30295  3165.18 10326.45 4.28 3.96 -54.5 -0.403    19.61 21.70 02a57515o0350c -0.888889   False
57515.400161 19.510313      NaN  -10.0  19.0   c  0.0   1.19 210.90449 54.30295  3199.68 10206.25 4.17 3.91 -48.8 -0.391    19.61 21.69 02a57515o0376c -0.526316    True
57515.402098 19.287255      NaN    7.0  21.0   c  0.0   1.05 210.90449 54.30295  2048.12   407.00 5.17 3.65 -15.9 -0.484    19.58 21.64 02a57515o0380c  0.333333    True
57515.409082 19.401649      NaN  -17.0  21.0   c  0.0   1.20 210.90449 54.30295  1999.38   469.66 5.25 3.65 -14.9 -0.478    19.58 21.61 02a57515o0393c -0.809524   False
57515.410533 19.436675      NaN    4.0  19.0   c  0.0   0.99 210.90449 54.30295  3158.74 10269.92 4.12 3.91 -43.0 -0.393    19.61 21.65 02a57515o0396c  0.210526   False
57545.329395 19.569016      NaN  -18.0  18.0   c  0.0   0.97 210.90449 54.30295  1127.26  8133.91 4.40 3.94 -56.1 -0.416    19.59 21.73 02a57545o0190c -1.000000   False
57545.338129 19.351140      NaN   -2.0  22.0   c  0.0   0.79 210.90449 54.30295  1114.37  8096.57 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c -0.090909    True
57545.345896 19.569016      NaN  -34.0  18.0   c  0.0   0.99 210.90449 54.30295 10328.55  8216.76 4.55 3.63  80.2 -0.431    19.64 21.77 02a57545o0224c -1.888889   False
57545.355107 19.631075      NaN   -6.0  17.0   c  0.0   1.20 210.90449 54.30295  1172.83  8172.37 4.15 3.77 -57.1 -0.430    19.62 21.73 02a57545o0243c -0.352941    True
57545.356559 19.510313      NaN  -14.0  19.0   c  0.0   1.01 210.90449 54.30295 10316.67  8179.08 4.65 3.61  82.6 -0.426    19.64 21.79 02a57545o0246c -0.736842   False
57545.358980 19.510313      NaN   -5.0  19.0   c  0.0   0.91 210.90449 54.30295 10373.74  8261.10 4.64 3.65  81.3 -0.435    19.64 21.79 02a57545o0251c -0.263158    True
57545.361400 19.454622      NaN  -17.0  20.0   c  0.0   1.01 210.90449 54.30295  1185.75  8055.10 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c -0.850000   False
57545.371093 19.510313      NaN  -18.0  19.0   c  0.0   1.17 210.90449 54.30295  1153.10  8115.77 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c -0.947368    True
57545.380784 19.128787      NaN   21.0  20.0   c  0.0   1.18 210.90449 54.30295 10386.41  8148.45 4.68 3.68  80.3 -0.421    19.41 21.51 02a57545o0296c  1.050000   False
57545.390661 19.631075      NaN   -6.0  17.0   c  0.0   1.49 210.90449 54.30295 10348.85  8208.27 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c -0.352941   False
57549.332077 19.401649      NaN    3.0  20.0   c  0.0   1.08 210.90449 54.30295  2415.62  9659.28 4.08 3.84 -55.4 -0.425    19.44 21.31 02a57549o0078c  0.150000   False
57549.342782 19.401649      NaN  -15.0  21.0   c  0.0   1.17 210.90449 54.30295  2405.46  9619.50 4.16 3.87 -54.0 -0.417    19.44 21.33 02a57549o0100c -0.714286   False
57549.359807 19.454622      NaN  -20.0  20.0   c  0.0   0.92 210.90449 54.30295  2461.82  9694.90 4.11 3.83 -48.7 -0.420    19.46 21.36 02a57549o0135c -1.000000    True
57549.367069 19.271854      NaN    8.0  21.0   c  0.0   1.15 210.90449 54.30295  2474.48  9578.12 4.12 3.84 -53.9 -0.424    19.47 21.39 02a57549o0150c  0.380952    True
57549.375839 19.472870      NaN    2.0  19.0   c  0.0   0.99 210.90449 54.30295  2443.02  9641.83 4.24 3.89 -49.5 -0.416    19.49 21.47 02a57549o0168c  0.105263   False
57581.293250 19.089302      NaN  -24.0  28.0   c  0.0   0.81 210.90449 54.30295  3746.08  6896.57 4.16 3.83 -77.0 -0.443    19.01 20.64 02a57581o0088c -0.857143    True
57581.304631 18.955691      NaN   17.0  26.0   c  0.0   1.03 210.90449 54.30295  3733.49  6855.21 4.12 3.85 -62.0 -0.443    19.01 20.65 02a57581o0111c  0.653846   False
57581.321240 18.900000      NaN   16.0  28.0   c  0.0   0.81 210.90449 54.30295  3788.92  6929.71 3.97 3.69 -62.8 -0.452    19.00 20.58 02a57581o0145c  0.571429   False
57581.328019 19.155932      NaN    4.0  25.0   c  0.0   1.15 210.90449 54.30295  3801.29  6812.33 3.92 3.63 -72.1 -0.454    19.00 20.57 02a57581o0159c  0.160000   False
57581.338880 19.212347      NaN  -10.0  25.0   c  0.0   1.00 210.90449 54.30295  3768.53  6871.31 3.99 3.68 -65.9 -0.453    18.93 20.48 02a57581o0181c -0.400000   False
57605.257770 18.459772 0.267815  150.0  37.0   c  0.0   1.28 210.90449 54.30295  4009.47  6971.33 4.25 3.91  41.6 -0.372    18.85 21.71 02a57605o0052c  4.054054 8388609
57605.266058 18.748255      NaN    1.0  38.0   c  0.0   1.03 210.90449 54.30295  3986.53  6930.76 4.44 4.23  42.0 -0.399    18.84 21.70 02a57605o0066c  0.026316 8388609
57605.277177 17.905150 0.191090  250.0  44.0   c  0.0   0.87 210.90449 54.30295  4042.76  7004.23 5.25 5.14  64.7 -0.324    18.70 21.72 02a57605o0085c  5.681818 8388609
57605.290850 19.226921      NaN    8.0  22.0   c  0.0   1.10 210.90449 54.30295  4066.43  6888.15 4.91 4.71 -64.5 -0.355    19.19 21.41 02a57605o0109c  0.363636 8388609
57605.303123 19.569016      NaN   -8.0  18.0   c  0.0   1.02 210.90449 54.30295  4021.11  6943.97 4.12 3.93 -60.0 -0.388    19.35 21.41 02a57605o0133c -0.444444 8388609
57609.251150 18.738855      NaN   35.0  27.0   c  0.0   1.26 210.90449 54.30295  1303.34 10104.32 4.18 3.78 -54.7 -0.425    19.04 20.57 02a57609o0045c  1.296296   False
57609.257024       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN       NaN   False
57609.260345 19.212347      NaN  -19.0  25.0   c  0.0   1.10 210.90449 54.30295  1279.53 10062.79 4.24 3.88 -54.2 -0.430    19.15 20.84 02a57609o0061c -0.760000    True
57609.274446 18.967180      NaN   19.0  25.0   c  0.0   1.19 210.90449 54.30295  1334.69 10138.58 4.23 4.00 -55.3 -0.430    19.15 20.86 02a57609o0086c  0.760000   False
57609.275582 15.828358      NaN    7.0 562.0   c  0.0   0.01 210.90449 54.30295 10515.65 10185.49 5.08 4.03  81.4 -0.384    19.23 20.97 02a57609o0088c  0.012456    True
57609.283416 18.955691      NaN   14.0  27.0   c  0.0   1.03 210.90449 54.30295  1346.58 10015.73 4.35 3.86 -54.9 -0.414    19.11 20.83 02a57609o0102c  0.518519    True
57609.293767 19.128787      NaN  -10.0  27.0   c  0.0   1.12 210.90449 54.30295  1310.34 10079.99 4.49 3.94 -54.1 -0.405    19.06 20.79 02a57609o0120c -0.370370   False
57746.613969 19.569016      NaN  -23.0  18.0   c  0.0   0.88 210.90449 54.30295  9609.44  2396.02 4.06 3.81  81.9 -0.422    19.61 21.65 02a57746o0819c -1.277778   False
57746.625461 19.510313      NaN  -20.0  19.0   c  0.0   0.91 210.90449 54.30295  9619.82  2435.64 4.08 3.83  80.9 -0.420    19.61 21.63 02a57746o0841c -1.052632   False
57746.627011 19.491430      NaN    4.0  18.0   c  0.0   0.93 210.90449 54.30295   410.47  2325.84 4.23 4.16 -88.7 -0.369    19.54 21.57 02a57746o0844c  0.222222   False
57746.636855 19.491430      NaN    1.0  19.0   c  0.0   1.06 210.90449 54.30295  9564.27  2362.75 4.24 4.02  81.1 -0.403    19.60 21.66 02a57746o0863c  0.052632    True
57746.638445 19.351140      NaN   12.0  18.0   c  0.0   1.07 210.90449 54.30295   423.09  2366.03 4.28 4.20  85.9 -0.364    19.56 21.60 02a57746o0866c  0.666667    True
57746.648259 19.183773      NaN   23.0  18.0   c  0.0   1.09 210.90449 54.30295  9550.27  2480.90 4.17 3.92  78.9 -0.407    19.60 21.66 02a57746o0885c  1.277778    True
57746.650355 19.631075      NaN  -13.0  17.0   c  0.0   1.07 210.90449 54.30295   364.31  2283.66 4.15 4.02  85.7 -0.380    19.60 21.59 02a57746o0889c -0.764706    True
57746.659628 19.212347      NaN   18.0  19.0   c  0.0   1.15 210.90449 54.30295  9586.41  2422.64 4.06 3.79  79.7 -0.417    19.52 21.38 02a57746o0907c  0.947368    True
