         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57396.587948 19.510313      NaN    7.0  18.0   c  0.0   1.01 210.89449 54.31167  7731.99  2257.24 3.99 3.60   7.7 -0.427    19.59 21.57 02a57396o0607c  0.166667 8388609
57396.598947 19.631075      NaN  -44.0  17.0   c  0.0   1.41 210.89449 54.31167  7445.64  1684.20 4.10 3.60   5.0 -0.444    19.60 21.58 02a57396o0625c -2.823529 8388609
57396.614233 18.847027      NaN  -40.0  35.0   c  0.0   1.23 210.89449 54.31167  8259.21  2828.37 3.80 3.60  20.0 -0.418    19.60 21.56 02a57396o0650c -1.257143 8388609
57396.627717 18.598565      NaN -157.0  44.0   c  0.0   1.11 210.89449 54.31167  8521.58  1067.15 4.33 3.66  11.0 -0.431    19.59 21.57 02a57396o0672c -3.659091 8388609
57424.598946 19.569016      NaN  -28.0  18.0   c  0.0   1.03 210.89449 54.31167  8230.48  1583.23 4.32 3.76  10.1 -0.440    19.70 21.79 02a57424o0633c -1.777778    True
57424.604067 19.334813      NaN   14.0  19.0   c  0.0   0.99 210.89449 54.31167  8494.43  2153.35 4.25 3.83  15.0 -0.423    19.68 21.79 02a57424o0641c  0.526316    8192
57424.621336 19.696897      NaN  -11.0  16.0   c  0.0   1.12 210.89449 54.31167  7339.23  2770.64 4.01 3.71   9.6 -0.415    19.70 21.79 02a57424o0667c -0.937500    True
57424.633626 19.549093      NaN    8.0  17.0   c  0.0   1.02 210.89449 54.31167  7262.18  2864.46 3.96 3.67  11.2 -0.418    19.70 21.79 02a57424o0685c  0.235294    8192
57448.521048 18.967180      NaN   26.0  24.0   c  0.0   1.03 210.89449 54.31167  7897.13  1774.05 4.00 3.65  14.7 -0.450    19.26 20.81 02a57448o0458c  0.916667   False
57448.543577 19.212347      NaN   -9.0  25.0   c  0.0   0.97 210.89449 54.31167  8189.08  2354.41 3.94 3.73  22.7 -0.440    19.21 20.77 02a57448o0497c -0.520000    True
57448.565924 19.014394      NaN   25.0  23.0   c  0.0   1.07 210.89449 54.31167  7048.41  2976.30 4.38 3.91  -1.3 -0.388    19.09 20.75 02a57448o0536c  0.913043   False
57448.596475 19.454622      NaN  -30.0  20.0   c  0.0   1.47 210.89449 54.31167  3379.75  7821.72 3.87 3.61 -70.5 -0.422    19.20 20.80 02a57448o0592c -1.700000   False
57449.515332 19.302877      NaN   10.0  21.0   c  0.0   1.06 210.89449 54.31167  8133.84  1724.75 4.04 3.63  15.2 -0.462    19.45 21.19 02a57449o0610c  0.285714   False
57449.538360 19.510313      NaN  -19.0  19.0   c  0.0   0.99 210.89449 54.31167  8432.20  2302.64 3.82 3.59  30.1 -0.456    19.42 21.11 02a57449o0650c -1.210526   False
57449.558557 19.569016      NaN   -7.0  18.0   c  0.0   1.14 210.89449 54.31167  7291.80  2929.94 3.78 3.62  14.4 -0.427    19.39 21.07 02a57449o0688c -0.611111   False
57449.570520 19.569016      NaN  -29.0  18.0   c  0.0   1.22 210.89449 54.31167  7273.66  2869.28 3.76 3.57  17.7 -0.439    19.39 21.06 02a57449o0709c -1.833333   False
57458.509881 19.569016      NaN   -5.0  18.0   c  0.0   1.07 210.89449 54.31167  8216.36  1577.31 4.32 3.77  15.2 -0.446    19.65 21.70 02a57458o0606c -0.500000    True
57458.513259 19.510313      NaN   -6.0  19.0   c  0.0   1.17 210.89449 54.31167  8502.19  2146.11 4.20 3.90  23.4 -0.426    19.61 21.68 02a57458o0613c -0.526316    8192
57458.536888 19.631075      NaN   -2.0  17.0   c  0.0   0.95 210.89449 54.31167  7375.29  2771.42 4.12 3.83   1.8 -0.402    19.60 21.68 02a57458o0653c -0.352941    True
57458.567769 19.589310      NaN    6.0  17.0   c  0.0   1.36 210.89449 54.31167  3376.06  7819.62 3.85 3.61 -73.1 -0.421    19.64 21.68 02a57458o0708c  0.117647    True
57488.426551 19.454622      NaN  -19.0  20.0   c  0.0   1.00 210.89449 54.31167  8348.69  1649.64 4.32 3.81  19.8 -0.478    19.60 21.59 02a57488o0373c -1.150000   False
57488.444090 19.569016      NaN  -31.0  18.0   c  0.0   1.25 210.89449 54.31167  8636.06  2206.13 4.17 3.80  29.3 -0.461    19.60 21.61 02a57488o0405c -1.944444   False
57488.465855 19.569016      NaN   -1.0  18.0   c  0.0   1.12 210.89449 54.31167  7514.21  2852.73 4.05 3.72  15.3 -0.447    19.57 21.56 02a57488o0444c -0.277778    True
57488.475297 19.609992      NaN    5.0  17.0   c  0.0   1.36 210.89449 54.31167  3362.09  7811.29 3.98 3.61 -65.1 -0.439    19.55 21.54 02a57488o0460c  0.058824   False
57512.362600 19.454622      NaN  -36.0  20.0   c  0.0   1.03 210.89449 54.31167  9536.26  2716.65 4.66 4.15  38.2 -0.435    19.51 21.58 02a57512o0305c -2.000000   False
57512.371077 19.128787      NaN   19.0  22.0   c  0.0   0.96 210.89449 54.31167  9559.15  2752.95 4.57 4.07  39.5 -0.440    19.53 21.60 02a57512o0322c  0.681818    True
57512.373986 18.889197      NaN   45.0  20.0   c  0.0   1.03 210.89449 54.31167   351.46  2637.89 5.07 3.82 -34.3 -0.412    19.58 21.60 02a57512o0328c  2.050000    True
57512.383392 19.454622      NaN   -3.0  20.0   c  0.0   0.95 210.89449 54.31167   371.31  2675.06 5.11 3.92 -34.1 -0.413    19.54 21.60 02a57512o0347c -0.350000   False
57512.386899 19.510313      NaN  -30.0  19.0   c  0.0   0.95 210.89449 54.31167  1004.40  7891.71 4.45 3.81 -58.4 -0.429    19.55 21.63 02a57512o0354c -1.789474    True
57512.388945 19.128787      NaN   31.0  18.0   c  0.0   1.17 210.89449 54.31167   305.43  2598.58 5.16 3.88 -31.6 -0.403    19.57 21.61 02a57512o0358c  1.500000    True
57512.397027 19.510313      NaN  -15.0  19.0   c  0.0   1.05 210.89449 54.31167  1034.87  7772.49 4.38 3.76 -57.8 -0.429    19.55 21.60 02a57512o0374c -1.000000    True
57512.407432 19.472870      NaN    6.0  19.0   c  0.0   0.81 210.89449 54.31167 10226.65  7840.53 4.61 3.71  81.1 -0.426    19.54 21.62 02a57512o0395c  0.105263   False
57512.416849 19.569016      NaN  -39.0  18.0   c  0.0   1.12 210.89449 54.31167  3636.36  8645.96 4.14 3.80 -62.0 -0.410    19.52 21.58 02a57512o0414c -2.388889   False
57515.371866 19.401649      NaN  -27.0  21.0   c  0.0   1.22 210.89449 54.31167  1978.62   497.95 5.36 3.74 -16.0 -0.483    19.58 21.68 02a57515o0321c -1.476190   False
57515.372987 19.169763      NaN  -30.0  26.0   c  0.0   1.01 210.89449 54.31167  7366.11   268.94 5.29 3.91  10.1 -0.491    19.61 21.70 02a57515o0323c -1.307692    True
57515.374441 19.510313      NaN    3.0  19.0   c  0.0   1.16 210.89449 54.31167  8536.28 10102.34 4.30 3.86  75.4 -0.415    19.60 21.66 02a57515o0326c -0.052632    True
57515.383262 19.351140      NaN   13.0  19.0   c  0.0   0.93 210.89449 54.31167  3124.83 10258.78 4.24 3.95 -48.6 -0.399    19.61 21.73 02a57515o0344c  0.473684   False
57515.385734 19.271854      NaN   15.0  20.0   c  0.0   0.90 210.89449 54.31167  8464.70 10022.80 4.16 3.76  74.4 -0.422    19.61 21.65 02a57515o0348c  0.550000   False
57515.386824 19.334813      NaN   11.0  20.0   c  0.0   1.07 210.89449 54.31167  3176.91 10343.27 4.28 3.97 -54.4 -0.402    19.61 21.70 02a57515o0350c  0.350000   False
57515.400161 19.491430      NaN    5.0  19.0   c  0.0   1.02 210.89449 54.31167  3211.40 10223.07 4.17 3.91 -48.5 -0.390    19.61 21.69 02a57515o0376c  0.052632    True
57515.402098 19.351140      NaN  -33.0  22.0   c  0.0   1.03 210.89449 54.31167  2060.32   423.76 5.17 3.65 -15.9 -0.485    19.58 21.64 02a57515o0380c -1.681818    True
57515.409082 19.351140      NaN   -6.0  22.0   c  0.0   1.04 210.89449 54.31167  2011.58   486.41 5.24 3.65 -14.9 -0.478    19.58 21.61 02a57515o0393c -0.454545   False
57515.410533 19.510313      NaN  -13.0  19.0   c  0.0   0.99 210.89449 54.31167  3170.47 10286.74 4.12 3.91 -42.7 -0.392    19.61 21.65 02a57515o0396c -0.894737   False
57545.329395 19.569016      NaN   -4.0  18.0   c  0.0   1.01 210.89449 54.31167  1139.44  8150.26 4.40 3.94 -56.1 -0.416    19.59 21.73 02a57545o0190c -0.444444   False
57545.338129 19.351140      NaN   13.0  19.0   c  0.0   1.15 210.89449 54.31167  1126.55  8112.93 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c  0.473684    True
57545.345896 19.510313      NaN    4.0  19.0   c  0.0   0.98 210.89449 54.31167 10339.05  8234.57 4.56 3.63  80.2 -0.430    19.64 21.77 02a57545o0224c  0.000000   False
57545.355107 19.631075      NaN  -16.0  17.0   c  0.0   1.19 210.89449 54.31167  1185.00  8188.74 4.15 3.77 -57.1 -0.430    19.62 21.73 02a57545o0243c -1.176471    True
57545.356559 19.454622      NaN   -2.0  20.0   c  0.0   0.90 210.89449 54.31167 10327.17  8196.89 4.65 3.62  82.6 -0.426    19.64 21.79 02a57545o0246c -0.300000   False
57545.358980 19.569016      NaN  -21.0  18.0   c  0.0   0.95 210.89449 54.31167 10384.24  8278.93 4.64 3.65  81.3 -0.435    19.64 21.79 02a57545o0251c -1.388889    True
57545.361400 19.351140      NaN   10.0  20.0   c  0.0   1.03 210.89449 54.31167  1197.91  8071.46 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c  0.300000   False
57545.371093 19.102305      NaN   30.0  19.0   c  0.0   1.34 210.89449 54.31167  1165.26  8132.13 4.36 3.89 -56.9 -0.427    19.46 21.59 02a57545o0276c  1.368421    True
57545.380784 19.063754      NaN   27.0  21.0   c  0.0   1.16 210.89449 54.31167 10396.90  8166.27 4.68 3.68  80.3 -0.420    19.41 21.51 02a57545o0296c  1.095238   False
57545.390661 19.510313      NaN    1.0  19.0   c  0.0   1.11 210.89449 54.31167 10359.34  8226.09 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c -0.157895   False
57549.332077 19.401649      NaN    7.0  20.0   c  0.0   1.08 210.89449 54.31167  2427.49  9675.92 4.08 3.84 -55.2 -0.424    19.44 21.31 02a57549o0078c  0.150000   False
57549.342782 19.351140      NaN   -5.0  22.0   c  0.0   0.95 210.89449 54.31167  2417.33  9636.14 4.16 3.87 -53.8 -0.416    19.44 21.33 02a57549o0100c -0.409091   False
57549.359807 19.401649      NaN  -34.0  21.0   c  0.0   1.03 210.89449 54.31167  2473.67  9711.56 4.11 3.83 -48.5 -0.419    19.46 21.36 02a57549o0135c -1.809524    True
57549.367069 19.510313      NaN  -94.0  19.0   c  0.0   1.40 210.89449 54.31167  2486.33  9594.77 4.12 3.84 -53.8 -0.423    19.47 21.39 02a57549o0150c -5.157895    True
57549.375839 19.351140      NaN   13.0  19.0   c  0.0   1.11 210.89449 54.31167  2454.87  9658.48 4.24 3.90 -49.3 -0.416    19.49 21.47 02a57549o0168c  0.473684   False
57581.293250 19.169763      NaN  -23.0  26.0   c  0.0   1.02 210.89449 54.31167  3757.66  6913.25 4.16 3.83 -77.1 -0.443    19.01 20.64 02a57581o0088c -1.038462    True
57581.304631 19.212347      NaN   -2.0  25.0   c  0.0   1.03 210.89449 54.31167  3745.06  6871.89 4.12 3.85 -62.2 -0.443    19.01 20.65 02a57581o0111c -0.240000   False
57581.321240 19.212347      NaN  -12.0  25.0   c  0.0   1.11 210.89449 54.31167  3800.48  6946.40 3.97 3.69 -62.9 -0.452    19.00 20.58 02a57581o0145c -0.640000   False
57581.328019 19.169763      NaN  -18.0  26.0   c  0.0   1.26 210.89449 54.31167  3812.85  6829.02 3.92 3.63 -72.3 -0.454    19.00 20.57 02a57581o0159c -0.846154   False
57581.338880 19.169763      NaN  -24.0  26.0   c  0.0   0.92 210.89449 54.31167  3780.10  6888.00 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c -1.076923   False
57605.257770 18.816441      NaN  -31.0  36.0   c  0.0   1.30 210.89449 54.31167  4020.98  6988.05 4.26 3.91  41.5 -0.372    18.85 21.71 02a57605o0052c -0.972222 8388609
57605.266058 18.847027      NaN  -25.0  35.0   c  0.0   1.21 210.89449 54.31167  3998.04  6947.48 4.44 4.23  41.8 -0.399    18.84 21.70 02a57605o0066c -0.828571 8388609
57605.277177 18.623526      NaN  -87.0  43.0   c  0.0   0.91 210.89449 54.31167  4054.26  7020.96 5.25 5.14  64.4 -0.324    18.70 21.72 02a57605o0085c -2.116279 8388609
57605.290850 19.351140      NaN  -42.0  22.0   c  0.0   1.09 210.89449 54.31167  4077.92  6904.89 4.91 4.71 -64.7 -0.355    19.19 21.41 02a57605o0109c -2.090909 8388609
57605.303123 19.569016      NaN  -41.0  18.0   c  0.0   1.24 210.89449 54.31167  4032.61  6960.70 4.12 3.93 -60.2 -0.388    19.35 21.41 02a57605o0133c -2.500000 8388609
57609.251150 18.847027      NaN   22.0  29.0   c  0.0   0.87 210.89449 54.31167  1315.44 10120.85 4.18 3.78 -54.7 -0.424    19.04 20.57 02a57609o0045c  0.620690   False
57609.257024       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN       NaN   False
57609.260345 19.089302      NaN  -18.0  28.0   c  0.0   0.75 210.89449 54.31167  1291.64 10079.31 4.24 3.89 -54.1 -0.430    19.15 20.84 02a57609o0061c -0.785714    True
57609.274446 18.944322      NaN   22.0  26.0   c  0.0   1.07 210.89449 54.31167  1346.78 10155.12 4.24 4.00 -55.1 -0.431    19.15 20.86 02a57609o0086c  0.692308   False
57609.275582 15.255674      NaN 1259.0 538.0   c  0.0   0.18 210.89449 54.31167 10526.26 10203.60 5.08 4.03  81.4 -0.382    19.23 20.97 02a57609o0088c  2.332714    True
57609.283416 19.169763      NaN  -50.0  26.0   c  0.0   1.09 210.89449 54.31167  1358.67 10032.27 4.35 3.86 -54.8 -0.414    19.11 20.83 02a57609o0102c -2.076923    True
57609.293767 18.910912      NaN   25.0  26.0   c  0.0   1.04 210.89449 54.31167  1322.43 10096.53 4.49 3.94 -54.1 -0.405    19.06 20.79 02a57609o0120c  0.807692   False
57746.613969 19.631075      NaN  -20.0  17.0   c  0.0   1.09 210.89449 54.31167  9597.19  2379.71 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c -1.411765   False
57746.625461 19.472870      NaN    9.0  18.0   c  0.0   1.15 210.89449 54.31167  9607.57  2419.33 4.08 3.83  80.9 -0.420    19.61 21.63 02a57746o0841c  0.277778   False
57746.627011 19.351140      NaN   16.0  18.0   c  0.0   1.11 210.89449 54.31167   399.93  2308.09 4.23 4.16 -88.6 -0.368    19.54 21.57 02a57746o0844c  0.666667   False
57746.636855 19.454622      NaN    4.0  20.0   c  0.0   0.83 210.89449 54.31167  9552.04  2346.42 4.24 4.02  81.1 -0.403    19.60 21.66 02a57746o0863c  0.000000    True
57746.638445 19.472870      NaN   12.0  17.0   c  0.0   1.10 210.89449 54.31167   412.56  2348.29 4.28 4.21  85.9 -0.364    19.56 21.60 02a57746o0866c  0.470588    True
57746.648259 19.510313      NaN  -11.0  19.0   c  0.0   1.06 210.89449 54.31167  9538.03  2464.58 4.17 3.92  78.9 -0.407    19.60 21.66 02a57746o0885c -0.789474    True
57746.650355 19.384550      NaN   17.0  17.0   c  0.0   1.28 210.89449 54.31167   353.78  2265.90 4.15 4.02  85.7 -0.380    19.60 21.59 02a57746o0889c  0.764706    True
57746.659628 19.510313      NaN  -26.0  19.0   c  0.0   0.96 210.89449 54.31167  9574.17  2406.32 4.06 3.80  79.7 -0.417    19.52 21.38 02a57746o0907c -1.578947    True
57746.661195 19.384550      NaN    8.0  20.0   c  0.0   1.00 210.89449 54.31167   342.78  2402.42 4.09 3.96  84.2 -0.380    19.40 21.16 02a57746o0910c  0.200000   False
57746.669931 18.330283      NaN   50.0  41.0   c  0.0   1.05 210.89449 54.31167   376.08  2326.82 4.32 4.15  80.1 -0.358    18.45 19.40 02a57746o0927c  1.121951    True
57778.570698 19.454622      NaN   -2.0  20.0   c  0.0   1.03 210.89449 54.31167  9088.19 10203.48 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c -0.300000   False
57778.576629 19.142275      NaN   24.0  20.0   c  0.0   1.08 210.89449 54.31167  7863.51   402.25 4.00 3.78  15.0 -0.454    19.75 21.80 02a57778o0578c  1.000000   False
57778.584061 19.038793      NaN   38.0  18.0   c  0.0   1.13 210.89449 54.31167  9101.55 10244.95 4.08 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  1.888889    True
57778.589437 19.569016      NaN  -41.0  18.0   c  0.0   1.13 210.89449 54.31167  7875.78   443.15 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c -2.500000   False
57778.596885 19.631075      NaN  -21.0  17.0   c  0.0   1.11 210.89449 54.31167  9044.19 10170.90 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c -1.470588    True
57778.602290 19.051202      NaN   28.0  21.0   c  0.0   0.82 210.89449 54.31167  7833.26   367.78 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  1.142857   False
57778.609876 19.334813      NaN   14.0  19.0   c  0.0   0.84 210.89449 54.31167  9022.07 10292.07 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0.526316    True
57778.615190 19.454622      NaN   13.0  17.0   c  0.0   1.26 210.89449 54.31167  7812.68   491.44 3.84 3.67  17.5 -0.453    19.81 21.88 02a57778o0650c  0.529412    True
