         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57474.506959 18.511660      NaN    45.0    32.0   o  0.0   1.24 210.90449 54.30295  2199.70  8404.02 4.02 3.43 -65.5 -0.491    18.70 19.95 02a57474o0529o   1.468750    8192
57474.528572 19.002397      NaN     2.0    29.0   o  0.0   1.03 210.90449 54.30295  3314.58  7783.51 3.70 3.22 -71.2 -0.492    18.72 19.91 02a57474o0566o   0.137931    8192
57474.543901 18.944322      NaN   -19.0    32.0   o  0.0   1.13 210.90449 54.30295  3338.85  7808.32 3.81 3.25 -70.0 -0.508    18.69 19.92 02a57474o0592o  -0.531250    True
57492.402356 18.720295      NaN    26.0    30.0   o  0.0   0.84 210.90449 54.30295  8208.24  1773.23 4.07 3.65  24.6 -0.504    19.02 20.45 02a57492o0382o   0.933333   False
57492.415099 19.241693      NaN    -1.0    24.0   o  0.0   1.40 210.90449 54.30295  8493.44  2341.86 3.81 3.54  36.0 -0.501    19.10 20.55 02a57492o0405o   0.041667   False
57492.430506 19.334813      NaN    -1.0    22.0   o  0.0   1.40 210.90449 54.30295  7355.20  2969.99 3.67 3.53  31.4 -0.474    19.11 20.59 02a57492o0433o   0.045455    True
57492.449596 19.419021      NaN     0.0    20.0   o  0.0   1.43 210.90449 54.30295  7277.24  2874.92 3.74 3.58  19.8 -0.458    19.13 20.66 02a57492o0472o   0.100000   False
57523.355574 18.711133      NaN    27.0    30.0   o  0.0   1.12 210.90449 54.30295  6161.46  1403.42 4.31 3.45   1.7 -0.534    18.86 20.17 02a57523o0219o   0.966667    True
57523.364398 18.606822      NaN    45.0    28.0   o  0.0   1.22 210.90449 54.30295  4318.71  9095.38 3.88 3.60 -78.7 -0.470    18.84 20.22 02a57523o0237o   1.678571   False
57523.381095 18.933071      NaN     5.0    30.0   o  0.0   1.04 210.90449 54.30295  4381.90  9177.48 3.84 3.58 -75.8 -0.463    18.84 20.19 02a57523o0271o   0.233333   False
57523.387699 19.014394      NaN   -15.0    30.0   o  0.0   1.27 210.90449 54.30295  4406.40  9062.71 3.94 3.65 -75.6 -0.455    18.81 20.18 02a57523o0284o  -0.433333   False
57523.409491 18.878500      NaN   -12.0    34.0   o  0.0   0.79 210.90449 54.30295  4363.55  9122.94 3.83 3.53 -77.8 -0.473    18.80 20.13 02a57523o0325o  -0.294118   False
57527.358027 18.757738      NaN   -82.0    38.0   o  0.0   1.21 210.90449 54.30295  2669.73  9369.57 4.15 3.76 -55.4 -0.471    18.46 19.51 02a57527o0104o  -2.105263    True
57527.369297 18.598565      NaN   -32.0    44.0   o  0.0   1.24 210.90449 54.30295  2655.41  9333.97 4.31 3.88 -46.8 -0.459    18.41 19.50 02a57527o0126o  -0.681818    8192
57527.371716 18.729535      NaN   -69.0    39.0   o  0.0   1.39 210.90449 54.30295  2714.10  9413.04 4.05 3.65 -57.1 -0.480    18.46 19.48 02a57527o0131o  -1.717949    8192
57527.394983 18.445391      NaN    12.0    46.0   o  0.0   1.03 210.90449 54.30295  2735.22  9297.98 4.32 3.86 -63.4 -0.462    18.38 19.45 02a57527o0177o   0.304348    True
57527.405379 18.336727      NaN    34.0    44.0   o  0.0   1.11 210.90449 54.30295  2704.58  9357.41 4.33 3.85 -61.4 -0.456    18.37 19.43 02a57527o0198o   0.818182    True
57535.336981 15.517615      NaN   554.0   566.0   o  0.0   1.10 210.90449 54.30295  2459.10  8189.91 3.91 3.44 -66.4 -0.480    15.47 16.84 02a57535o0225o   0.982332    True
57535.346198 17.422338      NaN  -181.0   130.0   o  0.0   0.88 210.90449 54.30295  2447.42  8148.97 3.83 3.37 -66.1 -0.485    17.61 19.09 02a57535o0244o  -1.376923    True
57535.363162 18.220396      NaN    14.0    57.0   o  0.0   1.19 210.90449 54.30295  2506.90  8224.22 3.85 3.44 -67.3 -0.476    18.26 19.82 02a57535o0278o   0.280702    True
57535.369944 18.910912      NaN     1.0    32.0   o  0.0   0.96 210.90449 54.30295  2520.94  8107.32 3.84 3.44 -66.0 -0.460    18.86 20.44 02a57535o0292o   0.093750    8192
57535.380630 18.857417      NaN    33.0    23.0   o  0.0   1.34 210.90449 54.30295  2486.60  8174.13 3.84 3.47 -62.5 -0.454    19.07 20.70 02a57535o0313o   1.521739    8192
57568.311481 19.142275      NaN     6.0    24.0   o  0.0   1.34 210.90449 54.30295  2684.30  7865.11 3.89 3.50 -66.0 -0.471    19.04 20.65 02a57568o0155o   0.333333    True
57568.321807 19.142275      NaN     9.0    23.0   o  0.0   1.22 210.90449 54.30295  2672.55  7822.91 3.77 3.41 -65.8 -0.475    19.08 20.69 02a57568o0176o   0.478261    True
