         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57441.518643 18.438271      NaN    -44.5    51.0   o  0.0   1.10 210.89573 54.30806  8109.47  1791.04 3.98 3.40  14.9 -0.533    18.23 18.89 02a57441o0557o  -0.862745   False
57441.526896 18.180496      NaN     49.5    48.0   o  0.0   1.07 210.89573 54.30806  8394.49  2365.80 3.78 3.38  24.6 -0.522    18.25 18.92 02a57441o0573o   1.041667   False
57441.531928 18.675237      NaN    -49.5    41.0   o  0.0   1.33 210.89573 54.30806  7270.09  2984.74 3.57 3.38  12.4 -0.491    18.26 18.93 02a57441o0583o  -1.195122   False
57441.552276 18.317510      NaN     41.5    43.0   o  0.0   1.09 210.89573 54.30806  7271.91  2875.65 3.65 3.39  15.5 -0.483    18.27 18.94 02a57441o0622o   0.976744   False
57466.479054 18.757738      NaN    -13.5    38.0   o  0.0   1.06 210.89573 54.30806  8183.14  1476.49 4.58 3.60  16.2 -0.539    18.73 19.97 02a57466o0545o  -0.342105    8192
57466.500550 18.847027      NaN    -33.5    35.0   o  0.0   1.09 210.89573 54.30806  8481.95  2050.71 4.14 3.60  25.9 -0.544    18.77 20.03 02a57466o0585o  -0.942857    True
57466.521973 18.675237      NaN     32.5    30.0   o  0.0   1.17 210.89573 54.30806  7367.19  2676.65 3.84 3.39  11.6 -0.514    18.81 20.05 02a57466o0625o   1.100000    True
57466.532670 18.978793      NaN     -0.5    31.0   o  0.0   1.13 210.89573 54.30806  7272.82  2874.49 3.85 3.43   9.7 -0.514    18.82 20.07 02a57466o0647o   0.000000    8192
57470.480982 16.514394      NaN   -406.5   300.0   o  0.0   1.28 210.89573 54.30806  7262.37  2868.45 3.95 3.64  10.5 -0.488    16.46 16.46 02a57470o0553o  -1.353333 8388609
57474.485989 18.675237      NaN    -33.5    41.0   o  0.0   0.99 210.89573 54.30806  8137.58  1703.03 4.24 3.41  13.3 -0.525    18.71 19.95 02a57474o0492o  -0.804878    True
57474.506959 18.389700      NaN     45.5    38.0   o  0.0   1.03 210.89573 54.30806  2209.99  8413.56 4.02 3.43 -65.6 -0.490    18.70 19.95 02a57474o0529o   1.210526    8192
57474.528572 18.978793      NaN     -6.5    31.0   o  0.0   0.91 210.89573 54.30806  3324.71  7793.18 3.70 3.22 -71.3 -0.492    18.72 19.91 02a57474o0566o  -0.193548    8192
57474.543901 18.806434      NaN     24.5    28.0   o  0.0   1.45 210.89573 54.30806  3348.97  7818.00 3.81 3.25 -70.1 -0.508    18.69 19.92 02a57474o0592o   0.892857    True
57492.402356 19.089302      NaN      5.5    26.0   o  0.0   1.39 210.89573 54.30806  8197.98  1763.65 4.08 3.65  24.3 -0.504    19.02 20.45 02a57492o0382o   0.230769   False
57492.415099 19.014394      NaN     14.5    25.0   o  0.0   1.12 210.89573 54.30806  8483.15  2332.33 3.81 3.54  35.5 -0.501    19.10 20.55 02a57492o0405o   0.600000   False
57492.430506 19.241693      NaN      9.5    21.0   o  0.0   1.31 210.89573 54.30806  7345.07  2960.33 3.67 3.53  30.6 -0.475    19.11 20.59 02a57492o0433o   0.476190    True
57492.449596 18.921935      NaN     31.5    22.0   o  0.0   1.07 210.89573 54.30806  7267.12  2865.25 3.74 3.58  19.3 -0.458    19.13 20.66 02a57492o0472o   1.454545   False
57523.355574 18.910912      NaN    -25.5    33.0   o  0.0   0.88 210.89573 54.30806  6151.47  1393.55 4.31 3.45   1.6 -0.534    18.86 20.17 02a57523o0219o  -0.757576    True
57523.364398 19.089302      NaN    -10.5    28.0   o  0.0   1.17 210.89573 54.30806  4328.73  9105.23 3.88 3.60 -78.7 -0.470    18.84 20.22 02a57523o0237o  -0.357143   False
57523.381095 19.051202      NaN    -35.5    29.0   o  0.0   1.10 210.89573 54.30806  4391.91  9187.34 3.84 3.59 -75.9 -0.464    18.84 20.19 02a57523o0271o  -1.206897   False
57523.387699 18.445391      NaN     64.5    29.0   o  0.0   1.00 210.89573 54.30806  4416.40  9072.57 3.94 3.65 -75.6 -0.455    18.81 20.18 02a57523o0284o   2.241379   False
57523.409491 18.978793      NaN     -9.5    31.0   o  0.0   0.96 210.89573 54.30806  4373.56  9132.80 3.83 3.53 -77.9 -0.473    18.80 20.13 02a57523o0325o  -0.290323   False
57527.358027 18.431198      NaN     33.5    40.0   o  0.0   1.10 210.89573 54.30806  2679.95  9379.21 4.15 3.76 -55.3 -0.471    18.46 19.51 02a57527o0104o   0.850000    True
57527.369297 18.550302      NaN    -26.5    46.0   o  0.0   1.25 210.89573 54.30806  2665.63  9343.60 4.31 3.88 -46.7 -0.459    18.41 19.50 02a57527o0126o  -0.565217    8192
57527.371716 18.623526      NaN      2.5    42.0   o  0.0   1.19 210.89573 54.30806  2724.32  9422.69 4.05 3.66 -57.0 -0.481    18.46 19.48 02a57527o0131o   0.071429    8192
57527.394983 18.526952      NaN    -32.5    47.0   o  0.0   0.91 210.89573 54.30806  2745.43  9307.63 4.32 3.86 -63.4 -0.461    18.38 19.45 02a57527o0177o  -0.680851    True
57527.405379 18.623526      NaN    -35.5    43.0   o  0.0   1.11 210.89573 54.30806  2714.80  9367.06 4.33 3.86 -61.3 -0.456    18.37 19.43 02a57527o0198o  -0.813953    True
57535.336981 15.927679      NaN   -263.5   515.0   o  0.0   1.33 210.89573 54.30806  2469.35  8199.48 3.91 3.44 -66.4 -0.479    15.47 16.84 02a57535o0225o  -0.510680    True
57535.346198 17.087264      NaN    149.5   127.0   o  0.0   0.97 210.89573 54.30806  2457.67  8158.54 3.83 3.37 -66.2 -0.485    17.61 19.09 02a57535o0244o   1.181102    True
57535.363162 17.732831      NaN    124.5    56.0   o  0.0   1.06 210.89573 54.30806  2517.14  8233.80 3.85 3.45 -67.3 -0.476    18.26 19.82 02a57535o0278o   2.232143    True
57535.369944 18.702047      NaN     23.5    32.0   o  0.0   0.98 210.89573 54.30806  2531.18  8116.90 3.84 3.44 -66.1 -0.459    18.86 20.44 02a57535o0292o   0.750000    8192
57535.380630 18.878500      NaN     23.5    26.0   o  0.0   0.97 210.89573 54.30806  2496.84  8183.71 3.84 3.47 -62.6 -0.454    19.07 20.70 02a57535o0313o   0.923077    8192
