         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57545.358980 19.569016      NaN  -16.0  18.0   c  0.0   0.93 210.89573 54.31529 10382.40  8285.90 4.64 3.65  81.3 -0.435    19.64 21.79 02a57545o0251c -1.111111   524288
57545.361400 19.401649      NaN   -1.0  21.0   c  0.0   0.96 210.89573 54.31529  1196.81  8078.59 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c -0.238095        0
57545.371093 19.454622      NaN  -12.0  20.0   c  0.0   1.17 210.89573 54.31529  1164.16  8139.26 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c -0.800000   524288
57545.380784 19.351140      NaN   -5.0  22.0   c  0.0   1.04 210.89573 54.31529 10395.06  8173.23 4.68 3.68  80.3 -0.420    19.41 21.51 02a57545o0296c -0.409091        0
57545.390661 19.454622      NaN    4.0  20.0   c  0.0   1.08 210.89573 54.31529 10357.51  8233.06 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c  0.000000        0
57549.332077 19.454622      NaN  -17.0  20.0   c  0.0   1.06 210.89573 54.31529  2426.28  9683.07 4.08 3.84 -55.1 -0.424    19.44 21.31 02a57549o0078c -1.050000        0
57549.342782 19.454622      NaN  -11.0  20.0   c  0.0   1.16 210.89573 54.31529  2416.12  9643.29 4.16 3.87 -53.8 -0.416    19.44 21.33 02a57549o0100c -0.750000        0
57549.359807 19.212347      NaN   13.0  22.0   c  0.0   0.97 210.89573 54.31529  2472.46  9718.71 4.11 3.83 -48.4 -0.419    19.46 21.36 02a57549o0135c  0.409091   524288
57549.367069 18.847027      NaN   43.0  22.0   c  0.0   1.07 210.89573 54.31529  2485.11  9601.91 4.12 3.84 -53.7 -0.423    19.47 21.39 02a57549o0150c  1.772727  4194560
57549.375839 19.510313      NaN  -14.0  19.0   c  0.0   1.12 210.89573 54.31529  2453.66  9665.63 4.25 3.90 -49.3 -0.416    19.49 21.47 02a57549o0168c -0.947368        0
57581.293250 19.169763      NaN    7.0  25.0   c  0.0   1.12 210.89573 54.31529  3756.37  6920.29 4.17 3.83 -77.1 -0.443    19.01 20.64 02a57581o0088c  0.120000   524288
57581.304631 18.921935      NaN   24.0  26.0   c  0.0   0.93 210.89573 54.31529  3743.78  6878.93 4.12 3.85 -62.2 -0.443    19.01 20.65 02a57581o0111c  0.769231        0
57581.321240 18.590371      NaN   53.0  28.0   c  0.0   0.82 210.89573 54.31529  3799.19  6953.44 3.97 3.69 -62.9 -0.451    19.00 20.58 02a57581o0145c  1.750000        0
57581.328019 18.878500      NaN   25.0  27.0   c  0.0   1.18 210.89573 54.31529  3811.56  6836.06 3.92 3.63 -72.3 -0.454    19.00 20.57 02a57581o0159c  0.777778        0
57581.338880 19.089302      NaN   -4.0  28.0   c  0.0   0.84 210.89573 54.31529  3778.81  6895.04 3.99 3.68 -66.1 -0.453    18.93 20.48 02a57581o0181c -0.285714        0
57605.257770 18.757738      NaN  -30.0  38.0   c  0.0   1.00 210.89573 54.31529  4019.67  6995.09 4.26 3.91  41.4 -0.371    18.85 21.71 02a57605o0052c -0.894737  4194560
57605.266058 18.504094      NaN   37.0  37.0   c  0.0   1.12 210.89573 54.31529  3996.74  6954.51 4.44 4.23  41.7 -0.399    18.84 21.70 02a57605o0066c  0.891892   532480
57605.277177 18.623526      NaN -117.0  43.0   c  0.0   0.92 210.89573 54.31529  4052.94  7027.99 5.25 5.14  64.4 -0.324    18.70 21.72 02a57605o0085c -2.813953  4194560
57605.290850 19.351140      NaN  -26.0  22.0   c  0.0   1.09 210.89573 54.31529  4076.61  6911.92 4.92 4.71 -64.7 -0.355    19.19 21.41 02a57605o0109c -1.363636  4194560
57605.303123 19.212347      NaN   22.0  19.0   c  0.0   1.07 210.89573 54.31529  4031.29  6967.74 4.12 3.93 -60.2 -0.388    19.35 21.41 02a57605o0133c  0.947368   532480
57609.251150 19.128787      NaN  -16.0  27.0   c  0.0   0.98 210.89573 54.31529  1314.29 10128.06 4.18 3.78 -54.7 -0.424    19.04 20.57 02a57609o0045c -0.740741        0
57609.257024       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN       NaN  4196352
57609.260345 18.889197      NaN   24.0  27.0   c  0.0   0.95 210.89573 54.31529  1290.49 10086.52 4.24 3.89 -54.1 -0.430    19.15 20.84 02a57609o0061c  0.740741        0
