         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57441.518643 18.417189      NaN    -8.0    52.0   o  0.0   1.15 210.92564 54.31529  8143.04  1775.66 3.99 3.40  15.1 -0.534    18.23 18.89 02a57441o0557o  -0.230769        0
57441.526896 18.550302      NaN   -25.0    46.0   o  0.0   1.43 210.92564 54.31529  8428.00  2350.36 3.79 3.38  24.9 -0.523    18.25 18.92 02a57441o0573o  -0.630435        0
57441.531928 18.598565      NaN   -59.0    44.0   o  0.0   1.09 210.92564 54.31529  7303.64  2969.87 3.57 3.38  13.0 -0.491    18.26 18.93 02a57441o0583o  -1.431818        0
57441.552276 18.550302      NaN   -42.0    46.0   o  0.0   1.27 210.92564 54.31529  7305.46  2860.77 3.65 3.40  15.9 -0.483    18.27 18.94 02a57441o0622o  -1.000000        0
57466.479054 18.504094      NaN    22.0    42.0   o  0.0   1.41 210.92564 54.31529  8216.73  1461.06 4.59 3.60  16.5 -0.540    18.73 19.97 02a57466o0545o   0.428571        0
57466.500550 18.847027      NaN     0.0    35.0   o  0.0   1.30 210.92564 54.31529  8515.49  2035.21 4.15 3.61  26.2 -0.544    18.77 20.03 02a57466o0585o  -0.114286   524288
57466.521973 19.051202      NaN   -52.0    29.0   o  0.0   1.34 210.92564 54.31529  7400.75  2661.74 3.85 3.39  11.9 -0.514    18.81 20.05 02a57466o0625o  -1.931034   524288
57466.532670 18.776955      NaN    26.0    30.0   o  0.0   1.51 210.92564 54.31529  7306.38  2859.63 3.85 3.43  10.1 -0.514    18.82 20.07 02a57466o0647o   0.733333        0
57470.480982 15.986147      NaN   493.0   325.0   o  0.0   1.09 210.92564 54.31529  7295.93  2853.58 3.95 3.64  10.9 -0.489    16.46 16.46 02a57470o0553o   1.504615 12584962
57474.485989 18.666446 0.306458   128.0    35.0   o  0.0   1.81 210.92564 54.31529  8171.16  1687.65 4.25 3.41  13.6 -0.526    18.71 19.95 02a57474o0492o   3.542857   524288
57474.506959 18.847027      NaN    -8.0    35.0   o  0.0   1.28 210.92564 54.31529  2176.47  8429.06 4.03 3.43 -65.4 -0.490    18.70 19.95 02a57474o0529o  -0.342857        0
57474.528572 18.534680      NaN    54.0    30.0   o  0.0   1.67 210.92564 54.31529  3291.16  7808.10 3.70 3.23 -71.1 -0.491    18.72 19.91 02a57474o0566o   1.666667        0
57474.543901 18.978793      NaN   -15.0    31.0   o  0.0   1.55 210.92564 54.31529  3315.41  7832.89 3.82 3.26 -69.9 -0.508    18.69 19.92 02a57474o0592o  -0.612903   524288
57492.402356 19.128787      NaN   -52.0    27.0   o  0.0   1.26 210.92564 54.31529  8231.55  1748.24 4.08 3.65  24.6 -0.505    19.02 20.45 02a57492o0382o  -2.074074        0
57492.415099 19.169763      NaN   -35.0    26.0   o  0.0   1.52 210.92564 54.31529  8516.66  2316.84 3.81 3.54  35.8 -0.502    19.10 20.55 02a57492o0405o  -1.500000   524288
57492.430506 19.401649      NaN   -21.0    21.0   o  0.0   2.01 210.92564 54.31529  7378.62  2945.43 3.68 3.53  31.1 -0.475    19.11 20.59 02a57492o0433o  -1.190476   524288
57492.449596 19.115465      NaN    14.0    24.0   o  0.0   1.23 210.92564 54.31529  7300.68  2850.38 3.74 3.58  19.9 -0.459    19.13 20.66 02a57492o0472o   0.416667        0
57523.355574 18.921935      NaN    18.0    28.0   o  0.0   1.84 210.92564 54.31529  6185.22  1379.10 4.31 3.45   1.8 -0.534    18.86 20.17 02a57523o0219o   0.500000   524288
57523.364398 18.910912      NaN   -46.0    33.0   o  0.0   1.25 210.92564 54.31529  4295.00  9119.77 3.89 3.60 -78.3 -0.470    18.84 20.22 02a57523o0237o  -1.515152        0
57523.381095 19.089302      NaN   -16.0    28.0   o  0.0   2.16 210.92564 54.31529  4358.16  9201.86 3.84 3.59 -75.4 -0.464    18.84 20.19 02a57523o0271o  -0.714286        0
57523.387699 18.910912      NaN    19.0    28.0   o  0.0   1.82 210.92564 54.31529  4382.66  9087.06 3.94 3.65 -75.2 -0.455    18.81 20.18 02a57523o0284o   0.535714        0
57523.409491 18.955691      NaN    15.0    28.0   o  0.0   1.76 210.92564 54.31529  4339.81  9147.31 3.83 3.53 -77.5 -0.474    18.80 20.13 02a57523o0325o   0.392857        0
57527.358027 18.702047      NaN   -28.0    40.0   o  0.0   1.64 210.92564 54.31529  2646.33  9394.58 4.16 3.76 -55.0 -0.470    18.46 19.51 02a57527o0104o  -0.800000   524288
57527.369297 18.267867      NaN    42.0    47.0   o  0.0   1.28 210.92564 54.31529  2632.01  9358.97 4.32 3.88 -46.6 -0.458    18.41 19.50 02a57527o0126o   0.808511        0
57527.371716 18.702047      NaN   -28.0    40.0   o  0.0   1.68 210.92564 54.31529  2690.69  9438.04 4.06 3.66 -56.7 -0.479    18.46 19.48 02a57527o0131o  -0.800000        0
57527.394983 18.220396      NaN    44.0    49.0   o  0.0   1.17 210.92564 54.31529  2711.81  9322.95 4.33 3.87 -63.2 -0.461    18.38 19.45 02a57527o0177o   0.816327   524288
57527.405379 18.438271      NaN    31.0    42.0   o  0.0   1.49 210.92564 54.31529  2681.17  9382.40 4.34 3.86 -61.1 -0.456    18.37 19.43 02a57527o0198o   0.642857   524288
57535.336981 15.491910 0.266730  2312.0   567.0   o  0.0   1.71 210.92564 54.31529  2435.83  8214.83 3.91 3.44 -66.2 -0.480    15.47 16.84 02a57535o0225o   4.070547  4196354
57535.346198 17.439172 0.330810   388.0   117.0   o  0.0   1.97 210.92564 54.31529  2424.15  8173.89 3.84 3.38 -66.0 -0.484    17.61 19.09 02a57535o0244o   3.282051   528384
57535.363162 17.944957 0.319864   245.0    71.0   o  0.0   5.14 210.92564 54.31529  2483.62  8249.12 3.86 3.45 -67.1 -0.475    18.26 19.82 02a57535o0278o   3.394366        1
57535.369944 18.933071      NaN     5.0    32.0   o  0.0   1.72 210.92564 54.31529  2497.66  8132.20 3.85 3.44 -65.8 -0.459    18.86 20.44 02a57535o0292o   0.031250        0
57535.380630 19.271854      NaN     6.0    23.0   o  0.0   1.84 210.92564 54.31529  2463.31  8199.03 3.85 3.47 -62.4 -0.454    19.07 20.70 02a57535o0313o   0.086957        0
57568.311481 18.796518      NaN    51.0    21.0   o  0.0   2.15 210.92564 54.31529  2661.00  7889.90 3.89 3.50 -65.8 -0.470    19.04 20.65 02a57568o0155o   2.238095   528384
57568.321807 19.212347      NaN   -19.0    25.0   o  0.0   1.74 210.92564 54.31529  2649.24  7847.70 3.78 3.41 -65.6 -0.475    19.08 20.69 02a57568o0176o  -0.920000  4194560
57568.337986 19.128787      NaN   -64.0    27.0   o  0.0   2.14 210.92564 54.31529  2705.14  7922.06 3.85 3.46 -62.5 -0.469    19.09 20.74 02a57568o0209o  -2.518519   524288
57568.343307 19.212347      NaN    -3.0    25.0   o  0.0   1.10 210.92564 54.31529  2716.76  7804.06 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o  -0.280000        0
57568.356106 19.302877      NaN   -43.0    23.0   o  0.0   1.71 210.92564 54.31529  2683.65  7863.85 3.76 3.40 -64.3 -0.463    19.13 20.81 02a57568o0246o  -2.043478   524288
57589.280444 18.356290      NaN   -15.0    55.0   o  0.0   1.72 210.92564 54.31529  2863.01  9845.71 3.78 3.57 -43.3 -0.495    18.28 19.15 02a57589o0116o  -0.345455     8192
57589.288075 13.956949      NaN  3118.0  2125.0   o  0.0   0.30 210.92564 54.31529  1679.33    39.73 5.07 3.14  -8.5 -0.495    18.20 19.05 02a57589o0131o   1.465412  4196354
57589.293601 18.019544      NaN   -75.0    75.0   o  0.0   1.25 210.92564 54.31529  2838.89  9805.85 3.81 3.56 -47.6 -0.507    18.19 19.03 02a57589o0142o  -1.053333     8192
57598.263361 19.089302      NaN    16.0    24.0   o  0.0   2.12 210.92564 54.31529  3919.06  8882.22 4.11 3.89 -68.4 -0.436    19.08 20.79 02a57598o0056o   0.500000   524288
57598.273753 19.183773      NaN    12.0    23.0   o  0.0   1.92 210.92564 54.31529  3894.98  8842.55 4.32 3.97 -67.4 -0.422    19.06 20.87 02a57598o0077o   0.347826        0
57598.286435 19.142275      NaN    15.0    23.0   o  0.0   2.26 210.92564 54.31529  3949.73  8918.72 4.27 3.92 -68.9 -0.436    19.06 20.87 02a57598o0103o   0.478261   524288
57598.302465 18.806434      NaN    32.0    27.0   o  0.0   2.70 210.92564 54.31529  3972.68  8796.83 4.60 4.18 -71.3 -0.416    18.98 20.86 02a57598o0136o   1.037037   524288
57598.311407 18.598565      NaN    55.0    27.0   o  0.0   1.71 210.92564 54.31529  3939.68  8857.12 4.57 4.15 -69.4 -0.450    18.96 20.84 02a57598o0154o   1.888889   524288
57613.253769 18.847027      NaN    -8.0    35.0   o  0.0   1.68 210.92564 54.31529  2750.70  8679.14 3.66 3.62  53.6 -0.444    18.68 20.28 02a57613o0050o  -0.342857   524288
57613.267021 18.702047      NaN   -51.0    40.0   o  0.0   1.45 210.92564 54.31529  1633.92  8683.86 3.77 3.73 -76.1 -0.456    18.65 20.29 02a57613o0075o  -1.375000  4194560
57613.286519 18.511660      NaN    27.0    40.0   o  0.0   1.51 210.92564 54.31529  1685.58  8756.41 3.80 3.68 -55.6 -0.451    18.59 20.15 02a57613o0111o   0.575000   524288
57613.295862 18.702047      NaN   -14.0    40.0   o  0.0   1.44 210.92564 54.31529  1707.68  8635.65 3.71 3.55 -52.8 -0.468    18.58 20.10 02a57613o0129o  -0.450000        0
