         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57605.303123 19.384550 NaN    7.0  19.0   c  0.0   1.00 210.89924 54.31835  4027.41  6973.72 4.12 3.93 -60.2 -0.388    19.35 21.41 02a57605o0133c  0.368421   532480
57609.251150 18.990530 NaN   11.0  27.0   c  0.0   1.05 210.89924 54.31835  1310.49 10134.30 4.18 3.79 -54.7 -0.424    19.04 20.57 02a57609o0045c  0.407407        0
57609.257024       NaN NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN       NaN  4196352
57609.260345 19.169763 NaN  -19.0  26.0   c  0.0   1.09 210.89924 54.31835  1286.70 10092.77 4.25 3.89 -54.0 -0.430    19.15 20.84 02a57609o0061c -0.730769        0
57609.274446 19.302877 NaN   -5.0  23.0   c  0.0   1.22 210.89924 54.31835  1341.83 10168.58 4.24 4.00 -55.0 -0.431    19.15 20.86 02a57609o0086c -0.217391        0
57609.275582 15.836727 NaN -119.0 560.0   c  0.0   0.01 210.89924 54.31835 10520.06 10216.35 5.08 4.04  81.4 -0.382    19.23 20.97 02a57609o0088c -0.212500  4194562
57609.283416 18.693037 NaN   40.0  27.0   c  0.0   1.28 210.89924 54.31835  1353.72 10045.70 4.35 3.86 -54.8 -0.413    19.11 20.83 02a57609o0102c  1.481481        0
57609.293767 19.038793 NaN    7.0  27.0   c  0.0   1.12 210.89924 54.31835  1317.48 10109.98 4.49 3.95 -54.0 -0.404    19.06 20.79 02a57609o0120c  0.259259        0
57746.613969 19.334813 NaN   13.0  18.0   c  0.0   0.85 210.89924 54.31835  9601.98  2366.38 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c  0.722222        0
57746.625461 19.183773 NaN   26.0  17.0   c  0.0   1.33 210.89924 54.31835  9612.36  2406.00 4.08 3.83  80.8 -0.420    19.61 21.63 02a57746o0841c  1.529412        0
57746.627011 19.631075 NaN   -1.0  17.0   c  0.0   1.03 210.89924 54.31835   406.08  2295.43 4.23 4.16 -88.3 -0.368    19.54 21.57 02a57746o0844c -0.058824   524288
57746.636855 19.510313 NaN   -2.0  19.0   c  0.0   0.88 210.89924 54.31835  9556.84  2333.10 4.24 4.02  81.0 -0.403    19.60 21.66 02a57746o0863c -0.105263   524288
57746.638445 19.510313 NaN    6.0  17.0   c  0.0   1.13 210.89924 54.31835   418.70  2335.62 4.28 4.21  86.1 -0.364    19.56 21.60 02a57746o0866c  0.352941   524288
57746.648259 19.652575 NaN    2.0  16.0   c  0.0   1.29 210.89924 54.31835  9542.83  2451.26 4.17 3.92  78.8 -0.407    19.60 21.66 02a57746o0885c  0.125000   524288
57746.650355 19.472870 NaN    5.0  18.0   c  0.0   1.00 210.89924 54.31835   359.94  2253.24 4.15 4.02  85.8 -0.380    19.60 21.59 02a57746o0889c  0.277778   524288
57746.659628 19.241693 NaN   16.0  19.0   c  0.0   1.16 210.89924 54.31835  9578.97  2393.00 4.06 3.80  79.6 -0.417    19.52 21.38 02a57746o0907c  0.842105        0
57746.661195 19.569016 NaN    0.0  18.0   c  0.0   1.25 210.89924 54.31835   348.94  2389.76 4.09 3.96  84.3 -0.381    19.40 21.16 02a57746o0910c  0.000000   524288
57746.669931 18.438271 NaN   27.0  42.0   c  0.0   1.05 210.89924 54.31835   382.24  2314.16 4.32 4.15  80.2 -0.358    18.45 19.40 02a57746o0927c  0.642857        0
57778.570698 19.569016 NaN  -26.0  18.0   c  0.0   0.90 210.89924 54.31835  9092.88 10190.10 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c -1.444444   524288
57778.576629 19.241693 NaN    7.0  22.0   c  0.0   0.90 210.89924 54.31835  7868.57   388.93 4.00 3.78  15.0 -0.455    19.75 21.80 02a57778o0578c  0.318182   524288
57778.584061 19.569016 NaN   -4.0  18.0   c  0.0   1.04 210.89924 54.31835  9106.24 10231.56 4.08 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c -0.222222        0
57778.589437 19.454622 NaN  -21.0  20.0   c  0.0   0.83 210.89924 54.31835  7880.84   429.83 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c -1.050000   524288
