         MJD         m       dm     uJy    duJy   F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57441.518643 18.424171      NaN     7.0    49.0   o  0.0     1.19 210.89573 54.31529  8109.06  1776.94 3.98 3.40  14.8 -0.533    18.23 18.89 02a57441o0557o   0.163265        0
57441.526896 17.918258      NaN    90.0    52.0   o  0.0     0.82 210.89573 54.31529  8394.02  2351.73 3.79 3.38  24.4 -0.522    18.25 18.92 02a57441o0573o   1.750000        0
57441.531928 18.280067      NaN    41.0    45.0   o  0.0     1.11 210.89573 54.31529  7269.79  2970.72 3.57 3.38  12.2 -0.491    18.26 18.93 02a57441o0583o   0.933333        0
57441.552276 18.598565      NaN   -53.0    44.0   o  0.0     1.10 210.89573 54.31529  7271.62  2861.62 3.65 3.39  15.3 -0.483    18.27 18.94 02a57441o0622o  -1.181818        0
57466.479054 18.757738      NaN    -1.0    38.0   o  0.0     1.06 210.89573 54.31529  8182.73  1462.38 4.59 3.60  16.2 -0.539    18.73 19.97 02a57466o0545o   0.000000        0
57466.500550 18.910912      NaN    -9.0    33.0   o  0.0     1.22 210.89573 54.31529  8481.48  2036.63 4.14 3.60  25.6 -0.544    18.77 20.03 02a57466o0585o  -0.242424   524288
57466.521973 18.910912      NaN   -24.0    33.0   o  0.0     0.89 210.89573 54.31529  7366.89  2662.61 3.85 3.39  11.5 -0.514    18.81 20.05 02a57466o0625o  -0.696970   524288
57466.532670 18.889197      NaN     7.0    31.0   o  0.0     1.15 210.89573 54.31529  7272.53  2860.45 3.85 3.42   9.7 -0.514    18.82 20.07 02a57466o0647o   0.258065        0
57470.480982 16.302457      NaN    67.0   342.0   o  0.0     0.96 210.89573 54.31529  7262.08  2854.42 3.95 3.64  10.4 -0.488    16.46 16.46 02a57470o0553o   0.198830 12584962
57474.485989 18.847027      NaN    -2.0    35.0   o  0.0     1.41 210.89573 54.31529  8137.18  1688.93 4.25 3.41  13.2 -0.525    18.71 19.95 02a57474o0492o  -0.028571   524288
57474.506959 18.847027      NaN   -47.0    35.0   o  0.0     1.17 210.89573 54.31529  2210.46  8427.65 4.02 3.43 -65.5 -0.490    18.70 19.95 02a57474o0529o  -1.314286        0
57474.528572 19.212347      NaN   -39.0    25.0   o  0.0     1.47 210.89573 54.31529  3325.01  7807.23 3.70 3.22 -71.3 -0.492    18.72 19.91 02a57474o0566o  -1.520000        0
57474.543901 18.878500      NaN     5.0    32.0   o  0.0     1.14 210.89573 54.31529  3349.26  7832.04 3.81 3.26 -70.1 -0.508    18.69 19.92 02a57474o0592o   0.187500   524288
57492.402356 18.776955      NaN    27.0    28.0   o  0.0     1.14 210.89573 54.31529  8197.56  1749.55 4.08 3.65  24.1 -0.505    19.02 20.45 02a57492o0382o   1.000000        0
57492.415099 18.978793      NaN     8.0    28.0   o  0.0     0.90 210.89573 54.31529  8482.67  2318.26 3.81 3.54  35.1 -0.501    19.10 20.55 02a57492o0405o   0.321429   524288
57492.430506 18.910912      NaN    32.0    22.0   o  0.0     1.16 210.89573 54.31529  7344.77  2946.30 3.68 3.53  30.0 -0.475    19.11 20.59 02a57492o0433o   1.500000   524288
57492.449596 19.102305      NaN    16.0    22.0   o  0.0     1.06 210.89573 54.31529  7266.83  2851.21 3.74 3.58  19.0 -0.458    19.13 20.66 02a57492o0472o   0.772727        0
57523.355574 19.014394      NaN    -3.0    30.0   o  0.0     1.16 210.89573 54.31529  6151.37  1379.45 4.32 3.45   1.6 -0.534    18.86 20.17 02a57523o0219o  -0.066667   524288
57523.364398 19.014394      NaN    -4.0    30.0   o  0.0     1.10 210.89573 54.31529  4328.86  9119.34 3.88 3.60 -78.7 -0.470    18.84 20.22 02a57523o0237o  -0.100000        0
57523.381095 19.089302      NaN   -57.0    28.0   o  0.0     1.03 210.89573 54.31529  4392.03  9201.46 3.84 3.59 -75.8 -0.464    18.84 20.19 02a57523o0271o  -2.000000        0
57523.387699 19.014394      NaN   -12.0    30.0   o  0.0     1.08 210.89573 54.31529  4416.52  9086.68 3.94 3.65 -75.6 -0.455    18.81 20.18 02a57523o0284o  -0.366667        0
57523.409491 19.051202      NaN    -3.0    29.0   o  0.0     1.32 210.89573 54.31529  4373.68  9146.92 3.83 3.53 -77.8 -0.474    18.80 20.13 02a57523o0325o  -0.068966        0
57527.358027 18.136622      NaN    72.0    43.0   o  0.0     0.93 210.89573 54.31529  2680.33  9393.35 4.15 3.76 -55.1 -0.471    18.46 19.51 02a57527o0104o   1.697674   524288
