         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57778.589437 18.878500      NaN   45    19 c    0   0.96 210.92564 54.30806  7911.41   448.92 3.94 3.77  18.6 -0.451    19.77 21.82 02a57778o0602c  2.368421   False
57778.596885 19.302877      NaN   15    18 c    0   0.92 210.92564 54.30806  9080.20 10176.62 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c  0.833333    True
57778.602290 19.212347      NaN   15    20 c    0   1.01 210.92564 54.30806  7868.89   373.58 3.95 3.73  15.4 -0.452    19.79 21.85 02a57778o0626c  0.750000    True
57778.609876 19.318728      NaN   11    19 c    0   1.00 210.92564 54.30806  9058.08 10297.82 4.05 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0.578947   False
57778.615190 19.271854      NaN   17    18 c    0   1.14 210.92564 54.30806  7848.30   497.26 3.84 3.67  18.1 -0.452    19.81 21.88 02a57778o0650c  0.944444   False
57778.622705 19.472870      NaN    8    17 c    0   1.05 210.92564 54.30806  9103.57 10238.29 3.99 3.63 -89.0 -0.435    19.82 21.89 02a57778o0664c  0.470588    True
57778.628048 19.287255      NaN   10    20 c    0   0.88 210.92564 54.30806  7882.42   438.17 3.99 3.81  15.7 -0.446    19.77 21.86 02a57778o0674c  0.500000   False
57782.565439 19.436675      NaN   10    17 c    0   0.89 210.92564 54.30806  8335.07  1407.74 3.86 3.75  84.2 -0.416    19.82 21.96 02a57782o0717c  0.588235   False
57782.579866 19.115465      NaN   34    16 c    0   0.99 210.92564 54.30806  8357.01  1447.65 3.89 3.75 -88.6 -0.409    19.84 21.99 02a57782o0743c  2.125000   False
57782.593858 19.696897      NaN  -24    16 c    0   0.87 210.92564 54.30806  8300.69  1374.62 3.81 3.67  86.6 -0.414    19.88 22.03 02a57782o0769c -1.500000    True
57782.607900 19.102305      NaN   26    19 c    0   0.86 210.92564 54.30806  8277.72  1498.21 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  1.368421   False
57782.621826 19.419021      NaN   11    17 c    0   0.96 210.92564 54.30806  8326.25  1440.09 3.86 3.71  85.6 -0.415    19.84 21.99 02a57782o0821c  0.647059    True
57786.563706 19.569016      NaN  -14    18 c    0   0.85 210.92564 54.30806  9351.40  9928.78 3.91 3.51 -86.1 -0.426    19.80 21.89 02a57786o0507c -0.777778   False
57786.566299 19.063754      NaN   26    20 c    0   0.88 210.92564 54.30806  8108.09   128.92 3.89 3.68  13.0 -0.447    19.82 21.92 02a57786o0512c  1.300000    True
57786.576403 19.631075      NaN  -26    17 c    0   1.14 210.92564 54.30806  9362.58  9969.08 3.98 3.59 -88.6 -0.417    19.82 21.94 02a57786o0531c -1.529412   False
57786.579012 19.351140      NaN   -4    22 c    0   0.77 210.92564 54.30806  8120.36   169.47 3.87 3.68  17.6 -0.448    19.85 21.96 02a57786o0536c -0.181818    True
57786.589214 19.454622      NaN   12    16 c    0   1.17 210.92564 54.30806  9304.39  9893.64 3.94 3.57 -89.9 -0.428    19.83 21.94 02a57786o0555c  0.750000    True
57786.591848 19.302877      NaN   15    18 c    0   1.26 210.92564 54.30806  8064.62    93.79 3.90 3.71  15.8 -0.449    19.68 21.79 02a57786o0560c  0.833333    True
57786.602149 19.014394      NaN   18    24 c    0   0.96 210.92564 54.30806  9281.65 10015.36 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c  0.750000    True
57786.604786 19.115465      NaN   22    20 c    0   1.32 210.92564 54.30806  8053.28   214.95 3.88 3.76  19.4 -0.441    19.84 21.98 02a57786o0584c  1.100000    True
57786.615038 19.302877      NaN   18    17 c    0   1.13 210.92564 54.30806  9326.62  9956.63 3.95 3.59  86.2 -0.425    19.78 21.88 02a57786o0603c  1.058824   False
57786.617646 19.318728      NaN    5    21 c    0   0.89 210.92564 54.30806  8087.66   158.38 3.90 3.74  25.1 -0.448    19.84 21.99 02a57786o0608c  0.238095   False
57806.543426 19.510313      NaN  -14    19 c    0   0.95 210.92564 54.30806  9210.92  1310.97 3.85 3.71  60.4 -0.447    19.76 21.82 02a57806o0606c -0.736842    True
57806.546470 19.696897      NaN   -3    16 c    0   1.22 210.92564 54.30806  9237.19  1348.12 3.98 3.84  55.6 -0.429    19.74 21.83 02a57806o0612c -0.187500   False
57806.563479 19.569016      NaN   -6    18 c    0   0.84 210.92564 54.30806  9179.72  1275.41 4.05 3.88  52.7 -0.427    19.76 21.89 02a57806o0643c -0.333333    True
57806.577726 19.510313      NaN  -13    19 c    0   0.79 210.92564 54.30806  9159.33  1394.57 3.91 3.72  65.2 -0.441    19.76 21.84 02a57806o0669c -0.684211   False
57806.591596 19.454622      NaN    6    18 c    0   0.95 210.92564 54.30806  9209.42  1333.86 3.91 3.71  61.1 -0.439    19.72 21.75 02a57806o0695c  0.333333   False
57834.492888 19.510313      NaN  -22    19 c    0   0.94 210.92564 54.30806  8111.25  3379.55 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c -1.157895   False
57834.503330 18.900000      NaN   31    23 c    0   0.85 210.92564 54.30806  2371.28  7031.74 3.82 3.69  44.9 -0.427    19.11 21.19 02a57834o0463c  1.347826    True
57834.527024 19.351140      NaN  -10    22 c    0   1.06 210.92564 54.30806  2418.61  7107.71 3.82 3.67  46.4 -0.423    19.04 21.02 02a57834o0506c -0.454545   False
57834.542612 19.115465      NaN   13    23 c    0   0.98 210.92564 54.30806  2437.81  6992.57 4.01 3.88  51.8 -0.408    18.92 20.83 02a57834o0535c  0.565217   False
57834.554663 19.256669      NaN  -22    24 c    0   0.92 210.92564 54.30806  2392.71  7053.97 4.05 3.88  49.6 -0.393    18.86 20.73 02a57834o0557c -0.916667    True
57838.492206 19.271854      NaN    5    22 c    0   0.80 210.92564 54.30806   111.11   581.87 4.44 4.39 -73.4 -0.376    19.01 21.19 02a57838o0454c  0.227273    True
57838.492735 18.786693      NaN   51    20 c    0   1.18 210.92564 54.30806  1473.88 10390.80 4.33 4.18  26.1 -0.384    19.04 21.20 02a57838o0455c  2.550000    True
57838.494486 19.454622      NaN   -5    20 c    0   1.04 210.92564 54.30806  9037.28    98.04 4.02 3.88  39.8 -0.447    19.06 21.21 02a57838o0458c -0.250000    True
57838.495005 19.351140      NaN  -22    22 c    0   1.05 210.92564 54.30806 10401.92  9910.33 4.46 4.09  80.9 -0.414    19.01 21.18 02a57838o0459c -1.000000    True
57838.505700 19.302877      NaN  -33    23 c    0   0.96 210.92564 54.30806 10330.41  9835.14 4.42 4.10  82.0 -0.403    19.02 21.17 02a57838o0479c -1.434783    True
57838.524714 19.454622      NaN  -21    20 c    0   0.93 210.92564 54.30806   169.69   498.65 4.25 4.18 -14.6 -0.373    19.03 21.14 02a57838o0515c -1.050000    8192
57838.528687 19.351140      NaN  -21    22 c    0   0.91 210.92564 54.30806  1522.83 10305.78 4.13 3.95  18.6 -0.402    19.04 21.15 02a57838o0522c -0.954545    True
57838.541835 19.454622      NaN  -25    20 c    0   1.21 210.92564 54.30806  1495.02 10368.30 4.23 3.75   9.2 -0.385    19.03 21.12 02a57838o0547c -1.250000    8192
57838.542881 19.351140      NaN  -10    22 c    0   1.00 210.92564 54.30806   136.23   554.21 4.10 3.99 -87.9 -0.398    19.06 21.09 02a57838o0549c -0.454545    True
57842.515338 18.955691      NaN   23    24 c    0   0.81 210.92564 54.30806  3818.66  6718.60 4.04 3.91  55.2 -0.397    18.98 21.04 02a57842o0427c  0.958333   False
57842.526432 19.197966      NaN    4    24 c    0   0.93 210.92564 54.30806  3861.83  6794.26 4.26 4.09  67.1 -0.387    18.93 21.04 02a57842o0448c  0.166667   False
57842.544005 19.454622      NaN  -29    20 c    0   1.05 210.92564 54.30806  3882.92  6674.02 4.12 3.96  75.5 -0.378    18.94 20.97 02a57842o0481c -1.450000   False
57862.478560 19.226921      NaN   11    21 c    0   0.83 210.92564 54.30806  3510.94  6950.42 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c  0.523810   False
57862.500554 19.256669      NaN  -12    24 c    0   0.80 210.92564 54.30806  3488.03  6910.46 3.78 3.66  86.6 -0.402    18.76 20.25 02a57862o0570c -0.500000    True
57862.510937 19.115465      NaN   19    21 c    0   1.02 210.92564 54.30806  3544.90  6986.13 3.72 3.61  84.8 -0.412    18.74 20.17 02a57862o0591c  0.904762   False
57862.522570 19.169763      NaN   12    22 c    0   0.99 210.92564 54.30806  3568.87  6867.68 3.74 3.65  71.9 -0.401    18.68 20.07 02a57862o0615c  0.545455    True
57862.530436 19.256669      NaN    6    22 c    0   1.04 210.92564 54.30806  3535.77  6926.59 3.69 3.59  76.2 -0.414    18.67 20.02 02a57862o0631c  0.272727   False
57870.492158 19.922338      NaN  -10    13 c    0   0.66 210.92564 54.30806  1882.89  8594.70 2.42 2.27   7.4 -0.466    19.53 20.68 02a57870o0440c -0.769231   False
57870.509600 20.009244      NaN   -3    12 c    0   0.89 210.92564 54.30806  1859.71  8556.76 2.44 2.28   5.6 -0.462    19.48 20.63 02a57870o0473c -0.250000   False
57870.517991 20.103715      NaN   -5    11 c    0   1.49 210.92564 54.30806  1914.99  8628.73 2.45 2.31   6.9 -0.469    19.46 20.60 02a57870o0489c -0.454545    True
57870.530201 19.719755      NaN   14    11 c    0   1.02 210.92564 54.30806  1940.68  8511.21 2.48 2.35   1.1 -0.461    19.42 20.58 02a57870o0512c  1.272727   False
57870.541671 19.950541      NaN    2    12 c    0   1.14 210.92564 54.30806  1907.91  8568.90 2.47 2.35   0.4 -0.467    19.42 20.55 02a57870o0534c  0.166667   False
57894.386745 20.103715      NaN  -21    11 c    0   1.19 210.92564 54.30806  1305.76  9769.30 2.54 2.33 -11.6 -0.463    19.65 21.54 02a57894o0292c -1.909091    True
57894.416893 19.894850      NaN   10    10 c    0   1.57 210.92564 54.30806  1282.69  9728.55 2.59 2.36 -14.0 -0.468    19.81 21.74 02a57894o0349c  1.000000    8192
57894.419529 20.321591      NaN   -4     9 c    0   1.23 210.92564 54.30806  1340.16  9800.81 2.58 2.37  -6.5 -0.467    19.78 21.70 02a57894o0354c -0.444444    True
57894.441778 19.950541      NaN    2    12 c    0   0.74 210.92564 54.30806  1354.65  9680.94 2.53 2.29  -7.6 -0.473    19.68 21.53 02a57894o0396c  0.166667    True
57894.453543 19.766969      NaN  -15    15 c    0   1.07 210.92564 54.30806  1319.58  9740.10 2.53 2.30  -4.4 -0.474    19.49 21.27 02a57894o0418c -1.000000    8192
57898.389114 20.207197      NaN  -12    10 c    0   1.36 210.92564 54.30806  1841.05  8719.51 2.66 2.37  -5.3 -0.481    19.73 21.69 02a57898o0138c -1.200000   False
57898.398663 20.071303      NaN    1    11 c    0   0.90 210.92564 54.30806  1817.41  8679.52 2.48 2.29  -1.0 -0.503    19.78 21.72 02a57898o0156c  0.090909   False
57898.417223 20.071303      NaN    4    10 c    0   1.07 210.92564 54.30806  1872.93  8753.34 2.59 2.34 -12.0 -0.486    19.75 21.68 02a57898o0191c  0.400000   False
57898.437402 20.103715      NaN  -22    11 c    0   0.99 210.92564 54.30806  1898.86  8632.60 2.46 2.25   1.9 -0.503    19.75 21.62 02a57898o0229c -2.000000   False
57898.446924 19.922338      NaN   -9    13 c    0   0.84 210.92564 54.30806  1864.84  8690.08 2.67 2.48   1.5 -0.486    19.69 21.60 02a57898o0247c -0.692308   False
57902.386132 20.207197      NaN  -17    10 c    0   1.44 210.92564 54.30806  4364.77  7529.53 2.52 2.42  -3.6 -0.451    19.81 21.63 02a57902o0297c -1.700000    8192
57902.397408 19.674510      NaN   10    13 c    0   0.46 210.92564 54.30806  4354.25  7489.63 2.57 2.47  -9.1 -0.461    19.77 21.60 02a57902o0319c  0.769231    True
57902.399963 20.137125      NaN    2    10 c    0   1.34 210.92564 54.30806  4401.16  7567.59 2.59 2.45  -2.6 -0.449    19.78 21.58 02a57902o0324c  0.200000    8192
