         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57515.372987 19.212347      NaN   -1.0    25 c    0   1.10 210.90449 54.3204  7377.16   251.47 5.30 3.91  10.2 -0.491    19.61 21.70 02a57515o0323c -0.040000   524288
57515.374441 19.454622      NaN    3.0    19 c    0   1.12 210.90449 54.3204  8546.90 10084.80 4.30 3.85  75.6 -0.415    19.60 21.66 02a57515o0326c  0.157895   524288
57515.383262 19.454622      NaN   -5.0    20 c    0   0.87 210.90449 54.3204  3113.82 10276.30 4.24 3.95 -48.3 -0.399    19.61 21.73 02a57515o0344c -0.250000        0
57515.385734 19.569016      NaN  -21.0    18 c    0   1.13 210.90449 54.3204  8475.34 10005.27 4.16 3.76  74.6 -0.422    19.61 21.65 02a57515o0348c -1.166667        0
57515.386824 19.287255      NaN   16.0    18 c    0   0.99 210.90449 54.3204  3165.88 10360.79 4.28 3.97 -54.1 -0.401    19.61 21.70 02a57515o0350c  0.888889        0
57515.400161 19.183773      NaN   20.0    19 c    0   1.04 210.90449 54.3204  3200.37 10240.56 4.17 3.92 -48.2 -0.390    19.61 21.69 02a57515o0376c  1.052632   524288
57515.402098 19.241693      NaN    4.0    23 c    0   0.96 210.90449 54.3204  2049.73   441.30 5.16 3.65 -16.0 -0.485    19.58 21.64 02a57515o0380c  0.173913   524288
57515.409082 19.351140      NaN   -1.0    22 c    0   0.89 210.90449 54.3204  2000.99   503.95 5.24 3.65 -15.0 -0.479    19.58 21.61 02a57515o0393c -0.045455        0
57515.410533 19.226921      NaN   17.0    19 c    0   0.93 210.90449 54.3204  3159.44 10304.25 4.12 3.91 -42.3 -0.391    19.61 21.65 02a57515o0396c  0.894737        0
57545.329395 19.454622      NaN  -11.0    20 c    0   0.95 210.90449 54.3204  1128.80  8167.90 4.40 3.95 -56.1 -0.415    19.59 21.73 02a57545o0190c -0.550000        0
57545.338129 19.401649      NaN  -10.0    21 c    0   0.96 210.90449 54.3204  1115.91  8130.56 4.40 3.93 -61.1 -0.432    19.58 21.75 02a57545o0208c -0.476190   524288
57545.345896 19.569016      NaN  -14.0    18 c    0   0.87 210.90449 54.3204 10326.60  8250.81 4.55 3.64  80.2 -0.430    19.64 21.77 02a57545o0224c -0.777778        0
