         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57396.587948 19.384550      NaN    4.0    20 c    0   0.89 210.91688 54.30295  7757.82  2273.39 3.99 3.60   8.0 -0.427    19.59 21.57 02a57396o0607c  0.200000 8388609
57396.598947 19.631075      NaN    0.0    17 c    0   1.30 210.91688 54.30295  7471.40  1700.48 4.09 3.60   5.2 -0.444    19.60 21.58 02a57396o0625c  0.000000 8388609
57396.614233 18.748255      NaN    1.0    38 c    0   0.87 210.91688 54.30295  8285.17  2844.34 3.80 3.60  20.6 -0.418    19.60 21.56 02a57396o0650c  0.026316 8388609
57396.627717 18.702047      NaN  -22.0    40 c    0   1.01 210.91688 54.30295  8547.64  1083.10 4.32 3.66  11.2 -0.431    19.59 21.57 02a57396o0672c -0.550000 8388609
57424.598946 19.631075      NaN  -13.0    17 c    0   1.24 210.91688 54.30295  8256.44  1599.26 4.31 3.76  10.4 -0.440    19.70 21.79 02a57424o0633c -0.764706    True
57424.604067 19.569016      NaN   -2.0    18 c    0   0.95 210.91688 54.30295  8520.46  2169.27 4.24 3.83  15.3 -0.423    19.68 21.79 02a57424o0641c -0.111111    8192
57424.621336 19.401649      NaN   12.0    17 c    0   0.85 210.91688 54.30295  7364.93  2786.93 4.01 3.71  10.0 -0.415    19.70 21.79 02a57424o0667c  0.705882    True
57424.633626 19.696897      NaN   -2.0    16 c    0   1.01 210.91688 54.30295  7287.86  2880.77 3.96 3.67  11.6 -0.417    19.70 21.79 02a57424o0685c -0.125000    8192
57448.521048 19.038793      NaN   16.0    24 c    0   0.88 210.91688 54.30295  7923.01  1790.18 3.99 3.65  15.2 -0.449    19.26 20.81 02a57448o0458c  0.666667   False
57448.543577 19.351140      NaN  -11.0    22 c    0   0.87 210.91688 54.30295  8215.02  2370.42 3.93 3.73  23.5 -0.440    19.21 20.77 02a57448o0497c -0.500000    True
57448.565924 19.155932      NaN   10.0    23 c    0   0.96 210.91688 54.30295  7074.05  2992.67 4.37 3.91  -1.2 -0.388    19.09 20.75 02a57448o0536c  0.434783   False
57448.596475 19.169763      NaN   12.0    22 c    0   1.01 210.91688 54.30295  3354.05  7805.42 3.87 3.61 -70.3 -0.421    19.20 20.80 02a57448o0592c  0.545455   False
57449.515332 19.454622      NaN   -6.0    20 c    0   1.19 210.91688 54.30295  8159.78  1740.79 4.04 3.63  15.6 -0.462    19.45 21.19 02a57449o0610c -0.300000   False
57449.538360 19.569016      NaN   -2.0    18 c    0   0.95 210.91688 54.30295  8458.21  2318.57 3.82 3.59  31.0 -0.456    19.42 21.11 02a57449o0650c -0.111111   False
57449.558557 19.454622      NaN    6.0    18 c    0   1.10 210.91688 54.30295  7317.49  2946.23 3.77 3.62  15.4 -0.427    19.39 21.07 02a57449o0688c  0.333333   False
57449.570520 19.569016      NaN   -3.0    18 c    0   1.20 210.91688 54.30295  7299.35  2885.58 3.75 3.57  18.6 -0.439    19.39 21.06 02a57449o0709c -0.166667   False
57458.509881 19.510313      NaN    0.0    19 c    0   0.72 210.91688 54.30295  8242.32  1593.34 4.31 3.77  15.5 -0.446    19.65 21.70 02a57458o0606c  0.000000    True
