         MJD         m       dm     uJy    duJy   F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57613.253769 18.702047      NaN   -41.0    40.0   o  0.0    0.87 210.89924 54.31835  2780.80  8684.12 3.66 3.62  53.6 -0.444    18.68 20.28 02a57613o0050o  -0.900000   524288
57613.267021 18.068904      NaN    96.0    38.0   o  0.0    1.02 210.89924 54.31835  1664.22  8688.39 3.77 3.73 -75.5 -0.456    18.65 20.29 02a57613o0075o   2.657895  4194560
57613.286519 18.649074      NaN   -93.0    42.0   o  0.0    0.99 210.89924 54.31835  1715.86  8760.96 3.80 3.67 -55.6 -0.451    18.59 20.15 02a57613o0111o  -2.095238   524288
57613.295862 18.481707      NaN    25.0    39.0   o  0.0    1.22 210.89924 54.31835  1737.95  8640.22 3.71 3.55 -52.8 -0.467    18.58 20.10 02a57613o0129o   0.769231        0
57613.300693 18.649074      NaN   -18.0    42.0   o  0.0    1.11 210.89924 54.31835  1701.90  8699.94 3.62 3.45 -57.5 -0.469    18.58 20.04 02a57613o0138o  -0.309524        0
57617.259169 17.707197      NaN    34.0    87.0   o  0.0    1.40 210.89924 54.31835 10280.55  8546.40 4.93 3.22  87.6 -0.485    18.31 19.62 02a57617o0071o   0.448276        0
57617.268637 17.370692      NaN    86.0   106.0   o  0.0    0.86 210.89924 54.31835 10254.92  8504.61 4.96 3.23  87.5 -0.492    18.29 19.58 02a57617o0089o   0.858491        0
57617.277966 17.845990      NaN   -32.0    88.0   o  0.0    1.07 210.89924 54.31835  1077.57  8450.33 4.05 3.29 -57.1 -0.519    18.16 19.35 02a57617o0107o  -0.306818        0
57617.285399 17.707197      NaN   -89.0   100.0   o  0.0    1.33 210.89924 54.31835 10310.21  8584.99 5.18 3.23  87.7 -0.478    18.23 19.49 02a57617o0121o  -0.840000        0
57617.296271 17.613631      NaN   -21.0   109.0   o  0.0    1.02 210.89924 54.31835 10331.08  8467.97 5.23 3.27  86.9 -0.446    18.20 19.42 02a57617o0142o  -0.146789        0
57617.300548 17.269384      NaN    42.0   134.0   o  0.0    0.83 210.89924 54.31835 10284.63  8522.65 5.28 3.28  89.7 -0.514    18.18 19.42 02a57617o0150o   0.350746        0
57620.277061 16.404352      NaN   142.0   283.0   o  0.0    0.13 210.89924 54.31835 10474.58  9028.29 4.77 3.43  85.9 -0.511    18.50 19.93 02a57620o0085o   0.519435  4194562
57620.286887 17.014129      NaN   239.0   108.0   o  0.0    0.53 210.89924 54.31835 10447.77  8988.44 4.92 3.51  85.2 -0.518    18.39 19.81 02a57620o0103o   2.259259     8192
57620.299398 16.429718      NaN    92.0   292.0   o  0.0    0.13 210.89924 54.31835 10502.67  9070.78 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o   0.332192  4196354
57762.575567 19.102305      NaN     0.0    26.0   o  0.0    1.03 210.89924 54.31835  6035.73  2428.87 3.59 3.51 -75.4 -0.429    18.96 20.19 02a57762o0748o   0.192308   524288
57762.587569 19.351140      NaN   -24.0    22.0   o  0.0    0.93 210.89924 54.31835  6056.45  2470.51 3.55 3.41 -81.5 -0.435    19.22 20.65 02a57762o0770o  -0.863636   524288
57762.598663 19.419021      NaN     0.0    19.0   o  0.0    1.03 210.89924 54.31835  6001.27  2394.85 3.56 3.44 -76.0 -0.433    19.50 21.20 02a57762o0791o   0.263158   524288
57762.609868 19.491430      NaN     5.0    16.0   o  0.0    1.19 210.89924 54.31835  5976.77  2512.31 3.53 3.41 -83.7 -0.432    19.58 21.35 02a57762o0812o   0.625000        0
57762.621499 19.169763      NaN    16.0    19.0   o  0.0    1.03 210.89924 54.31835  6020.97  2454.55 3.59 3.46 -82.8 -0.430    19.55 21.33 02a57762o0834o   1.105263        0
57766.588053 18.389700      NaN    29.0    42.0   o  0.0    1.06 210.89924 54.31835  8254.50  2300.44 3.54 3.21  87.7 -0.479    18.50 19.21 02a57766o0718o   0.809524   524288
57766.600816 18.675237      NaN   -18.0    41.0   o  0.0    1.12 210.89924 54.31835  8265.76  2342.36 3.55 3.17  89.3 -0.478    18.53 19.25 02a57766o0741o  -0.317073   524288
57766.614587 18.757738      NaN   -20.0    38.0   o  0.0    1.05 210.89924 54.31835  8210.72  2268.45 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o  -0.394737   524288
57766.628115 18.481707      NaN    10.0    44.0   o  0.0    0.71 210.89924 54.31835  8196.07  2387.60 3.61 3.29  86.7 -0.468    18.55 19.32 02a57766o0789o   0.340909        0
57766.640067 18.382935      NaN    30.0    42.0   o  0.0    0.82 210.89924 54.31835  8231.21  2329.70 3.58 3.27  86.6 -0.476    18.57 19.35 02a57766o0811o   0.833333   524288
57774.572690 19.454622      NaN   -35.0    20.0   o  0.0    1.03 210.89924 54.31835  7889.39  3250.26 3.67 3.42  87.4 -0.423    19.28 20.84 02a57774o0747o  -1.500000   524288
57774.585373 19.287255      NaN    11.0    18.0   o  0.0    1.12 210.89924 54.31835  7911.78  3289.65 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o   0.888889        0
57774.598083 19.128787      NaN    13.0    21.0   o  0.0    1.10 210.89924 54.31835  7856.53  3215.90 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0.857143        0
57774.610853 19.454622      NaN    -5.0    20.0   o  0.0    1.11 210.89924 54.31835  7836.10  3337.02 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0.000000   524288
57774.623493 19.128787      NaN    16.0    20.0   o  0.0    0.86 210.89924 54.31835  7879.96  3277.95 3.55 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   1.050000        0
57794.512274 18.459772      NaN   -22.0    50.0   o  0.0    0.91 210.89924 54.31835  9393.81  1038.09 3.62 3.25  83.3 -0.482    18.37 19.00 02a57794o0591o  -0.340000        0
57794.523666 18.417189      NaN     7.0    48.0   o  0.0    0.94 210.89924 54.31835   175.25   953.13 3.99 3.73 -89.3 -0.429    18.35 19.00 02a57794o0611o   0.250000        0
57794.525313 17.981610      NaN    66.0    54.0   o  0.0    1.03 210.89924 54.31835  9404.24  1078.13 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o   1.314815        0
57794.536683 18.158337      NaN   -18.0    66.0   o  0.0    0.86 210.89924 54.31835   197.42   994.70 3.94 3.66  88.2 -0.443    18.20 18.84 02a57794o0634o  -0.196970        0
57794.538476 17.004613      NaN   -81.0   191.0   o  0.0    1.17 210.89924 54.31835  9345.27  1004.74 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o  -0.397906  4196354
